task_index,company_id,company_name,classifier_search_tier,worker_token_ticker,verifier_search_tier,verifier_token_ticker,verdict,error_type,error_reason,evidence_urls,recommended_action,corrected_result_row_json
2366,559651-42,Velodrome,full,"[""VELO""]",full,"[""VELO""]",pass,,,https://velodrome.finance/|https://coinmarketcap.com/currencies/velodrome-finance/,accept_worker_row,
2367,182529-55,Token Report,skip_candidate,[],skip_candidate,[],pass,,,https://tokenreport.com/,accept_worker_row,
2368,86532-58,Cryptonator,light,[],light,[],pass,,,https://www.cryptonator.com/about/|https://www.cryptowisser.com/wallet/cryptonator/coins/,accept_worker_row,
2369,86681-08,Lukup Media,skip_candidate,[],skip_candidate,[],pass,,,https://lukup.com/,accept_worker_row,
2370,86879-89,Reveal (Social/Platform Software),light,"[""RVL""]",light,[],wrong_project_mapping,wrong_project_mapping,The current reveal.me site is a social app; the RVL references point to an unrelated historical Reveal Finance token rather than a company-owned token for this row.,https://reveal.me/|https://coinmarketcap.com/currencies/reveal-finance/,edit_row,"{""task_index"":""2370"",""company_id"":""86879-89"",""company_name"":""Reveal (Social/Platform Software)"",""normalized_domain"":""reveal.me"",""company_type"":""media_or_education"",""crypto_project_likelihood"":""low"",""project_search_required"":""yes"",""project_search_reason"":""Current site and historical crypto references conflict"",""project_name"":""[\""Reveal\""]"",""project_url"":""[\""https://reveal.me/\""]"",""status"":""completed"",""completed_at"":"""",""token_ticker"":""[]"",""token_name"":""[]"",""token_url"":""[]"",""has_token_evidence"":""no: current reveal.me materials identify a social application, while the RVL sources are unrelated historical crypto pages."",""evidence_urls"":""https://reveal.me/|https://coinmarketcap.com/currencies/reveal-finance/"",""evidence_source_types"":""official_site|coinmarketcap"",""confidence"":""medium"",""needs_manual_review"":""no""}"
2371,275976-82,Alisys,light,[],light,[],pass,,,https://www.alisys.net/,accept_worker_row,
2372,180106-84,FOMO Pay,light,[],light,[],pass,,,https://www.fomopay.com/,accept_worker_row,
2373,465626-26,Peanut (Financial Services),full,"[""NUX"", ""NUTT""]",full,"[""NUX"", ""NUTT""]",insufficient_evidence,token_mapping_conflict,"NUX is supported by current token pages, but the additional NUTT reference is not cleanly resolved from the available sources, so the row should stay under manual review.",https://coinmarketcap.com/currencies/peanut/|https://peanuttrade.github.io/|https://www.linkedin.com/company/peanut-trade,mark_manual_review,
2374,180227-53,Bancor,full,"[""BNT""]",full,"[""BNT""]",pass,,,https://bancor.network/|https://coinmarketcap.com/currencies/bancor/bnt/bdt/,accept_worker_row,
2375,465490-45,Crowny,full,"[""CRWNY""]",full,"[""CRWNY""]",pass,,,https://crowny.io/legal/terms-of-service|https://coinmarketcap.com/currencies/crowny/|https://www.coingecko.com/en/coins/crowny-token,accept_worker_row,
2376,180351-01,Dataqin,light,[],light,[],pass,,,https://www.dataqin.com/,accept_worker_row,
2377,180439-30,EZ Lab Blockchain Solutions,light,[],light,[],pass,,,https://www.ezlab.it/,accept_worker_row,
2378,560276-11,MOneTrip,full,"[""MONE""]",full,"[""MONE""]",pass,,,https://medium.com/%40monetrip/what-is-mone-token-dc86353e22f3|https://medium.com/%40monetrip/monetrip-the-biggest-travel-ecosystem-metaverse-3f0296546aa5,accept_worker_row,
2379,559040-05,DeMons,full,"[""DMZ""]",full,"[""DMZ""]",pass,,,https://coinmarketcap.com/currencies/dmz-token/|https://www.coinbase.com/price/dmz-token|https://bitscreener.com/coins/dmz-token,accept_worker_row,
2380,654684-13,K4Coin,full,[],full,[],pass,,,https://www.google.com/search?q=K4Coin,accept_worker_row,
2381,180667-00,LaneAxis,full,"[""AXIS""]",full,"[""AXIS""]",pass,,,https://axistoken.io/|https://bitmart.zendesk.com/hc/en-us/articles/4407081085467-AXIS-Token-AXIS,accept_worker_row,
2382,465819-58,Steak Bank,full,"[""SBF""]",full,"[""SBF""]",pass,,,https://steakbank.finance/|https://coinmarketcap.com/currencies/steakbankfinance/,accept_worker_row,
2383,747967-78,CoinPela,light,[],light,[],pass,,,https://www.coinpela.com/,accept_worker_row,
2384,180900-19,Tamarin,light,[],light,[],pass,,,https://tamarin.health/,accept_worker_row,
2385,559976-14,EDEN Marketplace,skip_candidate,[],skip_candidate,[],pass,,,https://eden-world.net/en/about,accept_worker_row,
2386,181004-68,GenLife,light,[],light,[],pass,,,https://gen.life/,accept_worker_row,
2387,937306-63,Salus Labs (Application Software),light,[],light,[],pass,,,https://docs.saluslabs.io/|https://www.saluslabs.io/,accept_worker_row,
2388,654690-43,Titan Network (Systems and Information Management),full,"[""TNT""]",full,"[""TNT""]",pass,,,https://www.titannet.io/|https://www.titannet.io/learn/titan/titan-network-tokenomics-lightpaper|https://www.titannet.io/learn/basics/what-is-depin-a-beginner-s-guide-from-titan-network,accept_worker_row,
2389,937206-73,MoveGPT,full,"[""MGPT""]",full,"[""MGPT""]",pass,,,https://movegpt.io/|https://aptosnetwork.com/ecosystem/project/movegpt|https://www.coingecko.com/en/coins/movegpt,accept_worker_row,
2390,181215-28,Livepeer,full,"[""LPT""]",full,"[""LPT""]",pass,,,https://www.livepeer.org/lpt|https://docs.livepeer.org/v2/lpt/about/overview|https://coinmarketcap.com/currencies/livepeer/,accept_worker_row,
2391,465902-38,AuRice Technology,light,[],light,[],pass,,,https://www.aurice.com/,accept_worker_row,
2392,465545-98,Welt Der Wunder,skip_candidate,[],skip_candidate,[],pass,,,https://www.weltderwunder.de/,accept_worker_row,
2393,465399-55,BitDNS,full,"[""DNS""]",full,"[""DNS""]",pass,,,https://www.bitdns.website/|https://www.bitdns.website/tokenomics|https://coinmarketcap.com/currencies/bitdns/,accept_worker_row,
2394,465626-53,Radar (Geneva),full,"[""RADAR""]",full,"[""RADAR""]",pass,,,https://radar.global/|https://whitepaper.dappradar.com/tokenomics-2.0/introducing-radar|https://coinmarketcap.com/currencies/radar/,accept_worker_row,
2395,277231-60,IoTBlock,full,"[""IOTBLOCK""]",full,"[""IOTBLOCK""]",pass,,,https://iotblock.io/|https://coinmarketcap.com/currencies/iotblock/|https://cryptorank.io/price/iotblock|https://medium.com/%40iotblock,accept_worker_row,
2396,275504-50,Cincel,light,[],light,[],pass,,,https://www.cincel.digital/,accept_worker_row,
2397,937280-62,Madojo,light,[],light,[],pass,,,https://www.google.com/search?q=Madojo+blockchain,accept_worker_row,
2398,465423-94,BlockPet,light,[],light,[],pass,,,https://www.blockpet.io/,accept_worker_row,
2399,463197-61,Maple (Financial Services),full,"[""SYRUP""]",full,"[""SYRUP""]",pass,,,https://maple.finance/syrup|https://docs.maple.finance/maple-for-token-holders/mpl-token/faqs|https://coinmarketcap.com/currencies/maple-finance/,accept_worker_row,
2400,463249-18,Flux (Financial Services),light,[],light,[],pass,,,https://www.iflux.app/,accept_worker_row,
2401,87326-02,Gold Bullion International,skip_candidate,[],light,[],pass,,,https://gbi.co/,accept_worker_row,
2402,465352-21,Showcase (Media and Information Services (B2B)),full,"[""SHO""]",light,"[""SHO""]",pass,,,https://www.showcase.to|https://coinmarketcap.com/currencies/showcase/,accept_worker_row,
2403,277139-89,UBU (Financial Software),full,"[""UBX""]",light,"[""UBX""]",pass,,,https://projectubu.com|https://www.bbrief.co.za/2017/09/25/crypto-token-project-ubu-announces-initial-offering/|https://mybroadband.co.za/news/cryptocurrency/229931-south-african-cryptocurrency-startup-launches-token-sale.html,accept_worker_row,
2404,463271-77,Launchcaster,skip_candidate,[],light,[],pass,,,https://www.launchcaster.xyz/launchcaster,accept_worker_row,
2405,463290-58,Boost Studios,light,[],light,[],pass,,,https://docs.boost.xyz/|https://docs.boost.xyz/v2/documentation/overview/introduction,accept_worker_row,
2406,463335-22,KnownOrigin,skip_candidate,[],light,[],pass,,,https://knownorigin.io/profile/0x7b6372119198cdbbca6b04137f5dc0baa6f92a98|https://knownorigin.io/,accept_worker_row,
2407,463342-33,Allora Labs,full,"[""ALLO""]",light,"[""ALLO""]",pass,,,https://docs.allora.network/home/tokenomics|https://www.allora.network/blog/allora-foundation-announces-launch-of-allora-mainnet-and-allo-token|https://coinmarketcap.com/currencies/allora/,accept_worker_row,
2408,463419-64,Digishares,light,[],light,[],pass,,,https://digishares.io/|https://digishares.io/product-overview/|https://digishares.io/home-tokenization/,accept_worker_row,
2409,463425-49,Protocol Monsters,full,"[""PMON""]",light,"[""PMON""]",pass,,,https://protocolmonsterlabs.com/blog/introducing-protocolmon|https://coinmarketcap.com/currencies/polkamon/,accept_worker_row,
2410,463430-44,SoLVBL Solutions,skip_candidate,[],light,[],pass,,,https://solvbl.com/,accept_worker_row,
2411,463440-43,FM Gallery,full,"[""FMG""]",light,"[""FMG""]",pass,,,https://fmg.art/|https://coinmarketcap.com/currencies/fm-gallery/|https://cryptoslate.com/coins/fm-gallery/,accept_worker_row,
2412,463455-91,Legitimate,skip_candidate,[],light,[],pass,,,https://www.legitimate.tech/,accept_worker_row,
2413,463460-77,Nifter,skip_candidate,[],light,[],pass,,,https://docs.nftr.name/|https://docs.nftr.name/architecture/faq,accept_worker_row,
2414,463479-22,Fringe Finance,full,"[""FRIN""]",light,"[""FRIN""]",pass,,,https://coinmarketcap.com/currencies/fringe-finance/|https://www.coingecko.com/en/coins/fringe-finance,accept_worker_row,
2415,463480-39,Coalculus,full,"[""COAL""]",light,"[""COAL""]",pass,,,https://www.coalculus.com/|https://coinmarketcap.com/currencies/coalculus/,accept_worker_row,
2416,463482-73,InsurAce,full,"[""INSUR""]",light,"[""INSUR""]",pass,,,https://docs.insurace.io/landing-page/documentation/token-distribution|https://docs.insurace.io/landing-page/documentation/overview/what-is-insurace,accept_worker_row,
2417,463489-75,VikRee,skip_candidate,[],light,[],pass,,,https://vikree.ai/,accept_worker_row,
2418,87570-28,Dunamu,skip_candidate,[],light,[],pass,,,https://dunamu.com/,accept_worker_row,
2419,463497-94,Early Works,skip_candidate,[],light,[],pass,,,https://e-arly.works/,accept_worker_row,
2420,87679-18,MyMiniFactory,skip_candidate,[],light,[],pass,,,https://www.myminifactory.com/,accept_worker_row,
2421,463521-07,Scaleswap,full,"[""SCA""]",light,"[""SCA""]",pass,,,https://coinmarketcap.com/currencies/scaleswap/,accept_worker_row,
2422,463525-30,Shadows (Financial Software),full,"[""DOWS""]",light,"[""DOWS""]",pass,,,https://shadows.link/|https://coinmarketcap.com/currencies/shadows/|https://cryptoslate.com/coins/shadows/,accept_worker_row,
2423,87774-94,mobiliThink,skip_candidate,[],light,[],pass,,,https://mobilithink.com/,accept_worker_row,
2424,87788-62,Biometric Associates,skip_candidate,[],light,[],pass,,,https://mbxbiometrics.com/,accept_worker_row,
2425,463560-76,Gro DAO,full,"[""GRO""]",light,"[""GRO""]",pass,,,https://coinmarketcap.com/currencies/gro-dao-token/|https://medium.com/gro-protocol/gro-new-tokenomics-7fe3a2f9c7a9,accept_worker_row,
2426,87875-02,FansUnite Entertainment,skip_candidate,[],light,[],pass,,,https://fansunite.com/,accept_worker_row,
2427,463627-27,LockTrip,full,"[""LOC""]",light,"[""LOC""]",pass,,,https://locktrip.com/terms|https://help.locktrip.com/portal/en/kb/articles/what-is-locktrip-com|https://www.coingecko.com/en/coins/locktrip,accept_worker_row,
2428,88041-25,nanopay,light,[],light,[],pass,,,https://www.nanopay.net/,accept_worker_row,
2429,463982-32,Omnity Network,full,"[""OCT""]",light,"[""OCT""]",pass,,,https://www.omnity.network/|https://medium.com/omnity/omnity-network-tge-plan-and-oct-swap-59eb6ed362ba|https://coinmarketcap.com/currencies/octopus-network/|https://www.coingecko.com/en/coins/octopus-network,accept_worker_row,
2430,464041-00,Ignium,light,[],light,[],pass,,,https://ignium.io/|https://www.coinmetro.com/en-us/blog/coinmetro-welcomes-ignium,accept_worker_row,
2431,464065-48,Breshna,skip_candidate,[],light,[],pass,,,,accept_worker_row,
2432,464068-54,AndGo,light,[],light,[],pass,,,https://tech.andgo.co.jp/about|https://www.f6s.com/company/andgo,accept_worker_row,
2433,464153-50,ChainSwap,full,"[""TOKEN""]",light,"[""TOKEN""]",pass,,,https://docs.chainswap.com/token|https://docs.chainswap.com/,accept_worker_row,
2434,464157-10,NAOS Finance,full,"[""NAOS""]",light,"[""NAOS""]",pass,,,https://naos.finance/|https://coinmarketcap.com/currencies/naos-finance/|https://bitmart.zendesk.com/hc/en-us/articles/4408013897627-NAOS-Finance-NAOS,accept_worker_row,
2435,464165-47,Spirit Blockchain Capital,skip_candidate,[],light,[],pass,,,,accept_worker_row,
2436,464174-83,Enzyme (Financial Software),full,"[""MLN""]",light,"[""MLN""]",pass,,,https://docs.enzyme.finance/general-info/tokenomics|https://coinmarketcap.com/currencies/enzyme/,accept_worker_row,
2437,181451-98,TiedLove,skip_candidate,[],light,[],pass,,,,accept_worker_row,
2438,464190-76,BitFuFu,skip_candidate,[],light,[],pass,,,,accept_worker_row,
2439,464211-19,Carbon Asset Solutions,light,[],light,[],pass,,,https://carbonassetsolutions.com/|https://www.f6s.com/company/carbon-asset-solutions/,accept_worker_row,
2440,464216-05,Makara (Financial Software),light,[],light,[],pass,,,https://www.builtinseattle.com/articles/betterment-acquires-makara-crypto-invest|https://www.coindesk.com/business/2022/02/08/robo-advisor-crypto-app-makara-launches/,accept_worker_row,
2441,464262-94,Kuaimi Zixun,skip_candidate,[],light,[],pass,,,,accept_worker_row,
2442,464300-38,Bunny,full,"[""BUNNY""]",light,"[""BUNNY""]",pass,,,https://pancakebunny.finance/|https://coinmarketcap.com/currencies/pancakebunny/|https://www.coingecko.com/en/coins/pancake-bunny,accept_worker_row,
2443,464321-26,Gryphon Digital Mining,skip_candidate,[],light,[],pass,,,,accept_worker_row,
2444,464332-06,Lucid Ratings,skip_candidate,[],light,[],pass,,,,accept_worker_row,
2445,464366-62,Caelum Labs,light,[],light,[],pass,,,https://caelumlabs.com/|https://coinmarketcap.com/currencies/caelum-labs/,accept_worker_row,
2446,181762-48,BitCAD,full,"[""BCD""]",light,"[""BCD""]",pass,,,https://bitcad.io/|https://etherscan.io/token/0x660b612ec57754d949ac1a09d0c2937a010dee05,accept_worker_row,
2447,464380-30,Pioneer AI Foundry,skip_candidate,[],light,[],pass,,,,accept_worker_row,
2448,464406-04,DAGLabs,full,"[""DAG""]",light,"[""DAG""]",pass,,,https://docs.constellationnetwork.io/learn/advanced-concepts/DAG-Token|https://coinmarketcap.com/currencies/constellation/,accept_worker_row,
2449,181847-80,Bling Financial,light,[],light,[],pass,,,https://www.blingfi.com/|https://www.blingfi.com/help-center,accept_worker_row,
2450,464465-08,Zash (Financial Software),light,[],light,[],pass,,,https://zash.sh/|https://crypto-fundraising.info/projects/zash/,accept_worker_row,
2451,464477-14,Upexi,skip_candidate,[],light,[],pass,,,,accept_worker_row,
2452,464479-21,Xfai,full,"[""XFIT""]",light,"[""XFIT""]",pass,,,https://coinmarketcap.com/currencies/xfai/|https://www.coingecko.com/en/coins/xfit,accept_worker_row,
2453,464481-64,Onramp Invest,skip_candidate,[],light,[],pass,,,,accept_worker_row,
2454,182109-79,Marco Polo Network,light,[],light,[],pass,,,https://www.bny.com/corporate/global/en/about-us/newsroom/press-release/bny-mellon-utilizes-blockchain-to-digitize-working-capital-in-global-trade-finance-130224.html|https://azure.microsoft.com/en-us/blog/?p=1011,accept_worker_row,
2455,557660-08,Synonym,full,"[""SYNO""]",light,"[""SYNO""]",pass,,,https://docs.syno.finance/documentation/tokenomics-and-rewards/synonym-tokenomics|https://syno.finance/,accept_worker_row,
2456,557705-80,Coinsence,light,[],light,[],pass,,,https://coinsence.org/,accept_worker_row,
2457,558053-47,Polygram,light,[],light,[],pass,,,https://www.polygram.co/,accept_worker_row,
2458,558251-29,Cyberneid,skip_candidate,[],light,[],pass,,,,accept_worker_row,
2459,652530-34,Castile,skip_candidate,[],light,[],pass,,,,accept_worker_row,
2460,746410-51,Sats Capital,skip_candidate,[],light,[],pass,,,,accept_worker_row,
2461,746589-61,W Chain,full,"[""WCO"",""WAVE""]",light,"[""WCO"",""WAVE""]",pass,,,https://w-chain.com/products/wco/|https://w-chain.com/products/wave/|https://docs.w-chain.com/,accept_worker_row,
2462,746635-51,VeilNet,light,[],light,[],pass,,,https://veilnet.net/,accept_worker_row,
2463,935497-09,Ra Protocol,full,[],full,"[""RA""]",suspected_missing_token,secondary_token_mapping_requires_manual_review,"Secondary token pages identify RA for Ra Protocol; no official domain was available, so keep the token row under manual review.",https://alphagrowth.io/ra-protocol|https://medium.com/banz-capital/introducing-the-ra-protocol-banz-capitals-web3-liquidity-management-tool-for-blockchain-49f3b94b5c19|https://thebittimes.com/token-RA-BSC-0xd01f23929421ff4da1a6a44817d98040b1028888.html,edit_row,"{""task_index"": ""2463"", ""company_id"": ""935497-09"", ""company_name"": ""Ra Protocol"", ""normalized_domain"": """", ""company_type"": ""infrastructure_or_data"", ""crypto_project_likelihood"": ""high"", ""project_search_required"": ""yes"", ""project_search_reason"": ""Secondary token pages identify RA as the Ra Protocol token, but no official domain or primary source was available."", ""project_name"": [""Ra Protocol""], ""project_url"": [], ""status"": ""completed"", ""completed_at"": ""2026-04-18T17:35:16Z"", ""token_ticker"": [""RA""], ""token_name"": [""Ra Protocol""], ""token_url"": [""https://coinstats.app/coins/0xd01f23929421ff4da1a6a44817d98040b1028888_binance_smart/""], ""has_token_evidence"": ""AlphaGrowth and CoinStats both map Ra Protocol to RA, but the evidence remains secondary-only."", ""evidence_urls"": ""https://alphagrowth.io/ra-protocol|https://coinstats.app/coins/0xd01f23929421ff4da1a6a44817d98040b1028888_binance_smart/"", ""evidence_source_types"": ""secondary_source|secondary_source"", ""confidence"": ""medium"", ""needs_manual_review"": ""yes""}"
2464,463900-33,Heir,light,[],light,[],pass,,,https://support.heir.app/hc/en-us/articles/11393016464781-What-is-the-HEIR-App|https://www.heir.app/memberships,accept_worker_row,
