task_index,InvestorID,InvestorName,InvestorAlsoKnownAs,InvestorFormerName,InvestorLegalName,Website,normalized_domain,ParentCompany,Exchange,Ticker,HQLocation,HQCountry,PrimaryInvestorType,OtherInvestorTypes,PreferredInvestmentTypes,PreferredVerticals,OtherInvestmentPreferences,LastClosedFundName,LastClosedFundType,Description,MatchedKeywords,MatchedColumns,InvestorCapabilityContext,SearchPolicy,AgentTaskScope
10558,53882-38,Metaps,,E-Factor,"Metaps Co., Ltd.",www.metaps.com,metaps.com,,,,"Tokyo, Japan",Japan,Accelerator/Incubator,Venture Capital,"Accelerator/Incubator, Early Stage VC, Later Stage VC, Seed Round","Artificial Intelligence & Machine Learning, CloudTech & DevOps, TMT","Prefers minority stake, Will syndicate",,,"Metaps is an incubation firm based in Tokyo, Japan. The firm seeks to invest in cloud computing, artificial intelligence, and investment in technology companies.",part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,"Part5 token-company investor graph: 1 token companies, 1 deals, 0 funds | source_methods=company_investor_relation,deal_investor_relation,investor_investment_relation | PrimaryInvestorType: Accelerator/Incubator | OtherInvestorTypes: Venture Capital | PreferredVerticals: Artificial Intelligence & Machine Learning, CloudTech & DevOps, TMT | PreferredInvestmentTypes: Accelerator/Incubator, Early Sta",part5_token_company_investor_graph_then_web_search_with_primary_source_priority,investor_router|capability_classification
10559,541377-55,Metarial Venture Capital,,,,www.metarialvc.com,metarialvc.com,,,,"Seoul, South Korea",South Korea,Venture Capital,,"Early Stage VC, Later Stage VC, Seed Round","Cryptocurrency/Blockchain, Internet of Things, TMT","Prefers minority stake, Will syndicate",Incheon Material Venture Investment Association No. 1,Venture - General,"Founded in 2020, Metarial Venture Capital is a venture capital firm based in Seoul, South Korea. The firm seeks to invest in cryptocurrency and blockchain.",part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,"Part5 token-company investor graph: 1 token companies, 1 deals, 0 funds | source_methods=company_investor_relation,deal_investor_relation,investor_investment_relation | PrimaryInvestorType: Venture Capital | PreferredVerticals: Cryptocurrency/Blockchain, Internet of Things, TMT | PreferredInvestmentTypes: Early Stage VC, Later Stage VC, Seed Round | CompanyInvestorRelation: Vrem; status=Active; ho",part5_token_company_investor_graph_then_web_search_with_primary_source_priority,investor_router|capability_classification
10560,484194-43,MetaSoccer,,Ephere Football,"Ephere Football, Inc",www.metasoccer.com,metasoccer.com,0xFutbol,,,"Wilmington, DE",United States,VC-Backed Company,,Merger/Acquisition,,Prefers majority stake,,,"Developer of a blockchain-based gaming platform designed for an earn-to-play alternative football universe. The company's technology is merged with blockchain and non-fungible token technologies with the intention of being the starting point of a new paradigm in the football ecosystem, enabling users to earn cryptocurrency through their contributions to the ecosystem.",part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,"Part5 token-company investor graph: 1 token companies, 1 deals, 0 funds | source_methods=company_investor_relation,deal_investor_relation,investor_investment_relation | PrimaryInvestorType: VC-Backed Company | PreferredInvestmentTypes: Merger/Acquisition | CompanyInvestorRelation: Ephere Football; status=Acquirer; holding=Majority; since= | DealInvestorRelation: Ephere Football; deal=243276-40T; d",part5_token_company_investor_graph_then_web_search_with_primary_source_priority,investor_router|capability_classification
10561,491588-11,MetaStreet,,,"MetaStreet Labs, Inc",www.metastreet.xyz,metastreet.xyz,,,,"Boston, MA",United States,VC-Backed Company,Corporation,Merger/Acquisition,,Prefers majority stake,,,"Developer of a lending platform intended to provide liquidity routing and scaling solutions for NFT collateralization. The company specializes in offering the core infrastructure needed for capital to flow freely into the decentralized finance market, enabling clients to parameterize and automate the underwriting and execution process of fixed-rate, NFT-backed loans.",part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,"Part5 token-company investor graph: 1 token companies, 1 deals, 0 funds | source_methods=company_investor_relation,deal_investor_relation,investor_investment_relation | PrimaryInvestorType: VC-Backed Company | OtherInvestorTypes: Corporation | PreferredInvestmentTypes: Merger/Acquisition | CompanyInvestorRelation: Metaverse HQ; status=Active; holding=Minority; since=03/19/2024 | DealInvestorRelati",part5_token_company_investor_graph_then_web_search_with_primary_source_priority,investor_router|capability_classification
10562,471324-97,Metaversal,,,"Metaversal Ventures, Inc.",www.metaversal.gg,metaversal.gg,,,,"Miami Beach, FL",United States,Accelerator/Incubator,Venture Capital,"Accelerator/Incubator, Early Stage VC, Later Stage VC, Seed Round",Infrastructure,"Prefers minority stake, Will syndicate",,,"Founded in 2021, Metaversal is a venture studio based in Miami Beach, Florida. The firm seeks to invest in Web3-enabled brands and infrastructure.",part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,"Part5 token-company investor graph: 1 token companies, 1 deals, 0 funds | source_methods=company_investor_relation,deal_investor_relation,investor_investment_relation | PrimaryInvestorType: Accelerator/Incubator | OtherInvestorTypes: Venture Capital | PreferredVerticals: Infrastructure | PreferredInvestmentTypes: Accelerator/Incubator, Early Stage VC, Later Stage VC, Seed Round | CompanyInvestorRe",part5_token_company_investor_graph_then_web_search_with_primary_source_priority,investor_router|capability_classification
10563,562667-68,Metaverse Hub,,,,www.metaversehub.co.uk,metaversehub.co.uk,,,,,,Corporation,,Merger/Acquisition,,Prefers majority stake,,,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,"Part5 token-company investor graph: 1 token companies, 1 deals, 0 funds | source_methods=company_investor_relation,deal_investor_relation,investor_investment_relation | PrimaryInvestorType: Corporation | PreferredInvestmentTypes: Merger/Acquisition | CompanyInvestorRelation: Starfish Finance; status=Active; holding=Minority; since=10/13/2022 | DealInvestorRelation: Starfish Finance; deal=250359-58",part5_token_company_investor_graph_then_web_search_with_primary_source_priority,investor_router|capability_classification
10564,490902-58,Metaverse Magna,,,Metaverse Magna Limited,www.mvm.gg,mvm.gg,,,,"London, United Kingdom",United Kingdom,VC-Backed Company,Corporation,Merger/Acquisition,,Prefers majority stake,,,"Developer of metaverse gaming software designed to provide a crypto-gaming community for Africans to play and earn rewards. The company provides play-to-earn opportunities, alternative ways to grow wealth through its gaming ecosystem, enabling gamers to play, earn and grow wealth and guild operators to set their own guilds with the use of the guild tools.",part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,"Part5 token-company investor graph: 1 token companies, 1 deals, 0 funds | source_methods=company_investor_relation,deal_investor_relation,investor_investment_relation | PrimaryInvestorType: VC-Backed Company | OtherInvestorTypes: Corporation | PreferredInvestmentTypes: Merger/Acquisition | CompanyInvestorRelation: MetaDerby; status=Former; holding=Minority; since=03/22/2022 | DealInvestorRelation:",part5_token_company_investor_graph_then_web_search_with_primary_source_priority,investor_router|capability_classification
10565,522186-67,Metaverse Money,,,,,,,,,,,Venture Capital,,"Early Stage VC, Later Stage VC, Seed Round",,"Prefers minority stake, Will syndicate",,,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,"Part5 token-company investor graph: 1 token companies, 1 deals, 0 funds | source_methods=company_investor_relation,deal_investor_relation,investor_investment_relation | PrimaryInvestorType: Venture Capital | PreferredInvestmentTypes: Early Stage VC, Later Stage VC, Seed Round | CompanyInvestorRelation: Deesse; status=Active; holding=Minority; since=01/17/2022 | DealInvestorRelation: Deesse; deal=2",part5_token_company_investor_graph_then_web_search_with_primary_source_priority,investor_router|capability_classification
10566,509226-85,Metaverse Starter,,,,www.metaversestarter.io,metaversestarter.io,,,,,,Corporation,,Merger/Acquisition,,Prefers majority stake,,,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,"Part5 token-company investor graph: 1 token companies, 1 deals, 0 funds | source_methods=company_investor_relation,deal_investor_relation,investor_investment_relation | PrimaryInvestorType: Corporation | PreferredInvestmentTypes: Merger/Acquisition | CompanyInvestorRelation: KingdomQuest; status=Former; holding=Minority; since=03/01/2022 | DealInvestorRelation: KingdomQuest; deal=190254-25T; date=",part5_token_company_investor_graph_then_web_search_with_primary_source_priority,investor_router|capability_classification
10567,596396-71,MeteorCap,,,"Meteor Capital Management, LLC",www.meteorcap.vc,meteorcap.vc,,,,Cayman Islands,Cayman Islands,Venture Capital,,"Early Stage VC, Later Stage VC, Seed Round",,"Prefers minority stake, Will syndicate",,,MeteorCap was a venture capital firm based in the Cayman Islands.,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,"Part5 token-company investor graph: 1 token companies, 1 deals, 0 funds | source_methods=company_investor_relation,deal_investor_relation,investor_investment_relation | PrimaryInvestorType: Venture Capital | PreferredInvestmentTypes: Early Stage VC, Later Stage VC, Seed Round | CompanyInvestorRelation: Nibiru Chain; status=Former; holding=Minority; since=09/23/2022 | DealInvestorRelation: Nibiru C",part5_token_company_investor_graph_then_web_search_with_primary_source_priority,investor_router|capability_classification
10568,467631-64,Meteoric VC,,,,,,,,,Germany,Germany,Venture Capital,,"Early Stage VC, Later Stage VC, Seed Round",,"Prefers minority stake, Will syndicate",,,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,"Part5 token-company investor graph: 1 token companies, 1 deals, 0 funds | source_methods=company_investor_relation,deal_investor_relation,investor_investment_relation | PrimaryInvestorType: Venture Capital | PreferredInvestmentTypes: Early Stage VC, Later Stage VC, Seed Round | CompanyInvestorRelation: peaq; status=Active; holding=Minority; since=06/09/2021 | DealInvestorRelation: peaq; deal=17400",part5_token_company_investor_graph_then_web_search_with_primary_source_priority,investor_router|capability_classification
