company_id,company_name,normalized_domain,company_type,token_symbols,token_names,token_urls,token_results,confidence,needs_manual_review
496717-66,GoPlus Security,gopluslabs.io,security_or_compliance,"[""GPS""]","[""GoPlus Security Token""]","[""https://whitepaper.gopluslabs.io/goplus-network/ecosystem-role/tokenomics""]","[{""token_symbol"": ""GPS"", ""token_name"": ""GoPlus Security Token"", ""token_url"": ""https://whitepaper.gopluslabs.io/goplus-network/ecosystem-role/tokenomics"", ""reason"": ""Official GoPlus materials identify GPS as the token powering the GoPlus Security Network and describe GoPlus/its initial contributors as the original builders of the network, supporting GoPlus Security as the original founding organization for the GPS ecosystem."", ""evidence_urls"": [""https://blog.gopluslabs.io/2025/01/02/financing/%24GPS%20Tokenomics/"", ""https://whitepaper.gopluslabs.io/goplus-network/ecosystem-role/tokenomics"", ""https://gopluslabs.io/micar-whitepaper.html""], ""evidence_source_types"": [""official_blog"", ""official_docs"", ""official_docs""]}]",high,no
496730-17,Pine Protocol,pine.loans,protocol_or_network,"[""PINE""]","[""Pine Token""]","[""https://docs.pine.loans/ecosystem/pine-token""]","[{""token_symbol"": ""PINE"", ""token_name"": ""Pine Token"", ""token_url"": ""https://docs.pine.loans/ecosystem/pine-token"", ""reason"": ""Pine Protocol official materials present Pine as the ecosystem token for Pine Protocol and PineDAO, and the Pine team materials support the company/project as the original builder of the protocol ecosystem."", ""evidence_urls"": [""https://docs.pine.loans/pine-protocol/overview"", ""https://docs.pine.loans/pine-protocol/team"", ""https://docs.pine.loans/ecosystem/pine-token""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""official_docs""]}]",high,no
496732-87,Energi (Road Town),energi.world,protocol_or_network,"[""NRG""]","[""NRG Token""]","[""https://wiki.energi.world/docs/faq/nrg-token-faq""]","[{""token_symbol"": ""NRG"", ""token_name"": ""NRG Token"", ""token_url"": ""https://wiki.energi.world/docs/faq/nrg-token-faq"", ""reason"": ""Energi official materials identify Energi as its own blockchain ecosystem with an Energi Core team and NRG as the token bridged from the Energi blockchain."", ""evidence_urls"": [""https://energi.world/"", ""https://energi.world/team/"", ""https://wiki.energi.world/docs/faq/nrg-token-faq""], ""evidence_source_types"": [""official_site"", ""official_site"", ""official_docs""]}]",high,no
496745-47,Unit Network,unit.network,protocol_or_network,"[""UNITCOIN""]","[""Unit Token""]","[""https://unit.network/docs/what-is-unit-token-economy/""]","[{""token_symbol"": ""UNITCOIN"", ""token_name"": ""Unit Token"", ""token_url"": ""https://unit.network/docs/what-is-unit-token-economy/"", ""reason"": ""Unit Network official materials describe Unit Network as the token-economy network/protocol and identify UNITCOIN as its main utility token, supporting an original protocol-organization role rather than later ecosystem participation."", ""evidence_urls"": [""https://unit.network/"", ""https://unit.network/docs/what-is-unit-network/"", ""https://unit.network/docs/what-is-unit-token-economy/""], ""evidence_source_types"": [""official_site"", ""official_docs"", ""official_docs""]}]",high,no
497210-86,Kaia DLT Foundation,kaia.io,protocol_or_network,"[""KAIA""]","[""KAIA""]","[""https://docs.kaia.io/learn/token-economics/kaia-native-token/""]","[{""token_symbol"": ""KAIA"", ""token_name"": ""KAIA"", ""token_url"": ""https://docs.kaia.io/learn/token-economics/kaia-native-token/"", ""reason"": ""Official Kaia materials show Kaia DLT Foundation incorporated before the Kaia mainnet launch, providing/supporting the Kaia Layer 1 network and managing governance token funds at network launch; official docs identify KAIA as the native coin."", ""evidence_urls"": [""https://blog.kaia.io/its-official-kaia-mainnet-will-be-going-live-on-29-august/"", ""https://blog.kaia.io/kaia-dlt-foundation-sets-up-base-in-abu-dhabi-global-market/"", ""https://docs.kaia.io/files/MiCA_whitepaper_final_kaia_v1.0.pdf"", ""https://docs.kaia.io/learn/token-economics/kaia-native-token/""], ""evidence_source_types"": [""official_blog"", ""official_blog"", ""official_whitepaper"", ""official_docs""]}]",high,no
497289-07,Space and Time,spaceandtime.io,protocol_or_network,"[""SXT""]","[""Space and Time""]","[""https://www.spaceandtime.io/blog/introducing-the-space-and-time-sxt-token""]","[{""token_symbol"": ""SXT"", ""token_name"": ""Space and Time"", ""token_url"": ""https://www.spaceandtime.io/blog/introducing-the-space-and-time-sxt-token"", ""reason"": ""Official Space and Time sources identify Space and Time Labs as the original developer of Space and Time/SXT Chain and SXT as the network token."", ""evidence_urls"": [""https://www.spaceandtime.io/blog/own-your-future-and-win-in-the-ai-economy-the-next-chapter-of-sxt"", ""https://www.spaceandtime.io/blog/introducing-the-space-and-time-foundation"", ""https://www.spaceandtime.io/blog/introducing-the-space-and-time-sxt-token""], ""evidence_source_types"": [""official_site"", ""official_site"", ""official_site""]}]",high,no
497327-23,Keeta,keeta.com,protocol_or_network,"[""KTA""]","[""Keeta""]","[""https://coinmarketcap.com/currencies/keeta/""]","[{""token_symbol"": ""KTA"", ""token_name"": ""Keeta"", ""token_url"": ""https://coinmarketcap.com/currencies/keeta/"", ""reason"": ""Keeta-issued materials and a Keeta press release describe Keeta as the founded company/network and identify KTA as the native token of Keeta Network."", ""evidence_urls"": [""https://www.prnewswire.com/news-releases/keeta-launches-mainnet-for-the-most-scalable-blockchain-network-in-the-world-302561974.html"", ""https://keeta.com/manifesto"", ""https://keeta.com/terms-of-use"", ""https://docs.keeta.com/features/native-tokenization""], ""evidence_source_types"": [""press_release"", ""official_site"", ""official_site"", ""official_docs""]}]",medium,no
497333-08,Chain4Travel,chain4travel.com,protocol_or_network,"[""CAM""]","[""CAM Token""]","[""https://camino.network/token""]","[{""token_symbol"": ""CAM"", ""token_name"": ""CAM Token"", ""token_url"": ""https://camino.network/token"", ""reason"": ""Chain4Travel official materials state that it initiated Camino and built the infrastructure, while Camino official materials identify CAM as the token powering the Camino Network."", ""evidence_urls"": [""https://chain4travel.com/about/"", ""https://camino.network/"", ""https://camino.network/token""], ""evidence_source_types"": [""official_site"", ""official_site"", ""official_site""]}]",high,no
497367-73,Compendium,compendium.finance,dapp_or_product,"[""CMFI""]","[""Compendium""]","[""https://compendium.finance/token""]","[{""token_symbol"": ""CMFI"", ""token_name"": ""Compendium"", ""token_url"": ""https://compendium.finance/token"", ""reason"": ""Official Compendium docs say CMFI is created and managed by the Compendium Foundation for the Compendium ecosystem and that the company/team develops the underlying source code."", ""evidence_urls"": [""https://docs.compendium.finance/"", ""https://docs.compendium.finance/cmfi-token/tokenomics-breakdown"", ""https://compendium.finance/token""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""official_site""]}]",high,no
497372-23,BitBrawl,brawlailayer.org,gaming_or_nft,"[""BRAWL""]","[""BRAWL""]","[""https://brawlailayer.org/ai-x""]","[{""token_symbol"": ""BRAWL"", ""token_name"": ""BRAWL"", ""token_url"": ""https://brawlailayer.org/ai-x"", ""reason"": ""The live Brawl AI Layer/BitBrawl site identifies Brawl AI Layer as its Layer-3 ecosystem and $BRAWL as the ecosystem token; startup profile evidence links BitBrawl/Brawl Studios to Brawl AI Layer."", ""evidence_urls"": [""https://brawlailayer.org/"", ""https://brawlailayer.org/ai-x"", ""https://www.f6s.com/company/bitbrawl"", ""https://coinmarketcap.com/currencies/brawl-ai-layer/""], ""evidence_source_types"": [""official_site"", ""official_site"", ""secondary_source"", ""coinmarketcap""]}]",medium,no
497382-22,BikeRush,bikerush.io,gaming_or_nft,"[""BST"", ""BRT""]","[""BikeRush Game Token"", ""BikeRush Governance Token""]","[""https://bikerush.io/docs-sub/marketplace/tokenomics.html"", ""https://bikerush.io/docs-sub/game-fi-systems/ride-to-earn.html""]","[{""token_symbol"": ""BST"", ""token_name"": ""BikeRush Game Token"", ""token_url"": ""https://bikerush.io/docs-sub/marketplace/tokenomics.html"", ""reason"": ""Official BikeRush docs present BikeRush as the original Web3 Ride-to-Earn DApp and define BST as its game token."", ""evidence_urls"": [""https://bikerush.io/docs-sub/index.html"", ""https://bikerush.io/docs-sub/marketplace/tokenomics.html"", ""https://bikerush.io/docs-sub/game-fi-systems/ride-to-earn.html""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""official_docs""]}, {""token_symbol"": ""BRT"", ""token_name"": ""BikeRush Governance Token"", ""token_url"": ""https://bikerush.io/docs-sub/game-fi-systems/ride-to-earn.html"", ""reason"": ""Official BikeRush docs present BikeRush as the original Web3 Ride-to-Earn DApp and define BRT as its governance token."", ""evidence_urls"": [""https://bikerush.io/docs-sub/index.html"", ""https://bikerush.io/docs-sub/marketplace/tokenomics.html"", ""https://bikerush.io/docs-sub/game-fi-systems/ride-to-earn.html""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""official_docs""]}]",high,no
497383-93,Cassava Network,cassava.network,protocol_or_network,"[""CSV"", ""veCSV""]","[""CSV"", ""veCSV""]","[""https://medium.com/cassavanetwork/cassava-network-africas-web3-bridge-%EF%B8%8F-77b6ed0770c7""]","[{""token_symbol"": ""CSV"", ""token_name"": ""CSV"", ""token_url"": ""https://medium.com/cassavanetwork/cassava-network-africas-web3-bridge-%EF%B8%8F-77b6ed0770c7"", ""reason"": ""Cassava Network is the original Web3 infrastructure/rewards ecosystem; official Cassava materials identify the co-founders and describe CSV as the native rewards token and veCSV as governance."", ""evidence_urls"": [""https://medium.com/cassavanetwork/cassava-network-africas-web3-bridge-%EF%B8%8F-77b6ed0770c7"", ""https://medium.com/cassavanetwork/cassava-network-africas-web3-infrastructure-raises-8-million-in-funding-e3944e20822"", ""https://www.emurgo.io/press-news/adaverse-backs-cassava-network-with-a-seed-investment-to-empower-african-content-creators/""], ""evidence_source_types"": [""official_blog"", ""official_blog"", ""partner_announcement""]}, {""token_symbol"": ""veCSV"", ""token_name"": ""veCSV"", ""token_url"": ""https://medium.com/cassavanetwork/cassava-network-africas-web3-bridge-%EF%B8%8F-77b6ed0770c7"", ""reason"": ""Cassava Network is the original Web3 infrastructure/rewards ecosystem; official Cassava materials identify the co-founders and describe CSV as the native rewards token and veCSV as governance."", ""evidence_urls"": [""https://medium.com/cassavanetwork/cassava-network-africas-web3-bridge-%EF%B8%8F-77b6ed0770c7"", ""https://medium.com/cassavanetwork/cassava-network-africas-web3-infrastructure-raises-8-million-in-funding-e3944e20822"", ""https://www.emurgo.io/press-news/adaverse-backs-cassava-network-with-a-seed-investment-to-empower-african-content-creators/""], ""evidence_source_types"": [""official_blog"", ""official_blog"", ""partner_announcement""]}]",high,no
497430-01,Revest Finance,revest.finance,protocol_or_network,"[""RVST""]","[""RVST""]","[""https://docs.revest.finance/""]","[{""token_symbol"": ""RVST"", ""token_name"": ""RVST"", ""token_url"": ""https://docs.revest.finance/"", ""reason"": ""Revest Finance/Revest Labs is the team behind creation and deployment of Revest Protocol, and official materials identify RVST as the protocol token."", ""evidence_urls"": [""https://revestfinance.medium.com/revest-protocol-exploit-recovery-plan-b06ca33fbdf5"", ""https://docs.revest.finance/"", ""https://revest.finance/Revest-One-Pager.pdf""], ""evidence_source_types"": [""official_blog"", ""official_docs"", ""official_docs""]}]",high,no
497431-90,P2P Solutions,p2psolutions.org,protocol_or_network,"[""P2PS""]","[""P2PS""]","[""https://www.p2psf.org/token/""]","[{""token_symbol"": ""P2PS"", ""token_name"": ""P2PS"", ""token_url"": ""https://www.p2psf.org/token/"", ""reason"": ""The official P2P Solutions Foundation token page says P2PS is brought by P2P Solutions Foundation and that the P2PS token was created by its team for the original P2PS platform."", ""evidence_urls"": [""https://www.p2psf.org/token/"", ""https://coinmarketcap.com/currencies/p2p-solutions-foundation/""], ""evidence_source_types"": [""official_site"", ""coinmarketcap""]}]",high,no
497453-59,Luxy NFT,luxy.io,gaming_or_nft,"[""LUXY""]","[""LUXY Token""]","[""https://docs.luxy.io/help-center/finance/introducing-the-usdluxy-token""]","[{""token_symbol"": ""LUXY"", ""token_name"": ""LUXY Token"", ""token_url"": ""https://docs.luxy.io/help-center/finance/introducing-the-usdluxy-token"", ""reason"": ""Official LUXY docs identify LUXY Token as the backbone of the LUXY Marketplace, and ecosystem coverage describes Luxy as an established marketplace team."", ""evidence_urls"": [""https://docs.luxy.io/help-center/finance/introducing-the-usdluxy-token"", ""https://docs.luxy.io/help-center/finance/introducing-the-usdluxy-token/tokenomics"", ""https://syscoin.org/news/luxy-nft-marketplace-now-live-on-syscoin""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""secondary_source""]}]",high,no
497461-24,Billionaire Plus,billionaireplus.io,gaming_or_nft,"[""BPLUS""]","[""BPLUS""]","[""https://coinmarketcap.com/currencies/billionaire-plus/""]","[{""token_symbol"": ""BPLUS"", ""token_name"": ""BPLUS"", ""token_url"": ""https://coinmarketcap.com/currencies/billionaire-plus/"", ""reason"": ""Billionaire Plus project materials and a company release describe Billionaire Plus as the GameFi/metaverse ecosystem launching native BPLUS utility token."", ""evidence_urls"": [""https://www.newsfilecorp.com/release/105840/Billionaire-Plus-Lets-People-Live-Their-Fantasy-in-the-Metaverse-IDO-Set-to-Launch-in-December"", ""https://medium.com/%40bplusmetaverse/billionaire-plus-play-to-earn-has-never-been-that-easy-3ba30bb3b622"", ""https://coinmarketcap.com/currencies/billionaire-plus/""], ""evidence_source_types"": [""press_release"", ""official_blog"", ""coinmarketcap""]}]",low,no
497472-67,Velo Labs,velo.org,protocol_or_network,"[""VELO"", ""USDV""]","[""VELO"", ""USDV""]","[""https://www.velo.org/"", ""https://www.velo.org/veinspire-announcements/velo-labs-brings-blackrock-backed-institutional-yield-to-usdv-stablecoin""]","[{""token_symbol"": ""VELO"", ""token_name"": ""VELO"", ""token_url"": ""https://www.velo.org/"", ""reason"": ""Velo Labs is the company building the Velo Protocol and federated credit exchange ecosystem, with official materials identifying VELO and USDV as Velo ecosystem tokens."", ""evidence_urls"": [""https://veloprotocol.medium.com/an-introduction-to-the-velo-protocol-e779d9d9f584"", ""https://www.velo.org/"", ""https://www.velo.org/team"", ""https://www.velo.org/veinspire-announcements/velo-labs-brings-blackrock-backed-institutional-yield-to-usdv-stablecoin""], ""evidence_source_types"": [""official_blog"", ""official_site"", ""official_site"", ""official_blog""]}, {""token_symbol"": ""USDV"", ""token_name"": ""USDV"", ""token_url"": ""https://www.velo.org/veinspire-announcements/velo-labs-brings-blackrock-backed-institutional-yield-to-usdv-stablecoin"", ""reason"": ""Velo Labs is the company building the Velo Protocol and federated credit exchange ecosystem, with official materials identifying VELO and USDV as Velo ecosystem tokens."", ""evidence_urls"": [""https://veloprotocol.medium.com/an-introduction-to-the-velo-protocol-e779d9d9f584"", ""https://www.velo.org/"", ""https://www.velo.org/team"", ""https://www.velo.org/veinspire-announcements/velo-labs-brings-blackrock-backed-institutional-yield-to-usdv-stablecoin""], ""evidence_source_types"": [""official_blog"", ""official_site"", ""official_site"", ""official_blog""]}]",high,no
