task_index,company_id,company_name,normalized_domain,project_name,project_url,status,completed_at,token_ticker,token_name,token_url,has_token_evidence,evidence_urls,evidence_source_types,confidence,needs_manual_review
604,965465-75,Receipts (Information Services),receipts.xyz,"[""Receipts""]","[""https://receipts.xyz/""]",completed,,[],[],[],Official terms mention fungible ERC-20 tokens but no supported ticker was found on the allowed sources.,https://receipts.xyz/agreements/terms,official_site,medium,yes
605,995654-15,Snapchain,snapchain.dev,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://snapchain.dev/,official_site,medium,no
606,941560-16,MCT Pay,mctpay.sg,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://mctpay.sg/,official_site,medium,no
607,995334-66,SuperReturn,superreturn.ai,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://superreturn.ai/,official_site,medium,no
608,994956-50,Nocturn,nocturn.fm,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://nocturn.fm/,official_site,medium,no
609,994292-96,Project Pi Labs,projectpilabs.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.projectpilabs.com/,official_site,medium,no
610,994459-74,Mirage Plaza,mirage.xyz,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://mirage.xyz/,official_site,medium,no
611,995406-57,Strata Lab,stratalab.xyz,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://stratalab.xyz/,official_site,medium,no
612,994581-08,VoteBase,votebase.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://votebase.com/,official_site,medium,no
613,993126-06,Licuido,licuido.io,"[""Licuido""]","[""https://licuido.io/tokensation/""]",completed,,[],[],[],Official site describes tokenized ownership and collateral but no supported ticker was found on the allowed sources.,https://licuido.io/tokensation/,official_site,medium,yes
614,993828-19,Commonspace,create.common.space,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://create.common.space/,official_site,medium,no
615,993831-40,Qubix Infinity,qubixinfinity.io,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://qubixinfinity.io/,official_site,medium,no
616,993889-39,Stonoex,stonoex.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://stonoex.com/,official_site,medium,no
617,993958-59,Moooves,moooves.io,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://moooves.io/,official_site,medium,no
618,994100-31,YogaPetz,yogapetz.com,[],[],completed,,[],[],[],NFT collection only with no supported token ticker on the allowed sources.,https://yogapetz.com/|https://www.coingecko.com/en/nft/yogapetz,official_site|coingecko,medium,no
619,994128-25,Vinequery,vinequery.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://vinequery.com/,official_site,medium,no
620,994196-49,Quotium Technologies,quotium.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.quotium.com/,official_site,medium,no
621,994330-60,Kaya Labs,kayalabs.io,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://kayalabs.io/,official_site,medium,no
622,994386-47,Global Carbon Holding,globalcarbonholding.com,"[""Global Carbon Holding""]","[""https://globalcarbonholding.com/""]",completed,,[],[],[],Official site describes blockchain-backed carbon credits but no supported ticker was found on the allowed sources.,https://globalcarbonholding.com/,official_site,medium,yes
623,994527-73,Ethereum,ethereum.org,"[""Ethereum""]","[""https://ethereum.org/""]",completed,,"[""ETH""]","[""Ether""]","[""https://coinmarketcap.com/currencies/ethereum/""]",CoinMarketCap confirms Ethereum ETH.,https://ethereum.org/|https://coinmarketcap.com/currencies/ethereum/,official_site|coinmarketcap,high,no
624,994529-12,Herd (Business/Productivity Software),getherd.app,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://getherd.app/,official_site,medium,no
625,994746-67,ClimateCoin,climatecoin.com,"[""ClimateCoin Ecosystem""]","[""https://climatecoin.com/""]",completed,,"[""CLIMAT""]","[""ClimaT""]","[""https://climatecoin.com/""]",Official site identifies ClimaT as the governance token in the ClimateCoin ecosystem.,https://climatecoin.com/,official_site,high,no
626,994796-09,Cryptosense,cryptosense.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://cryptosense.com/,official_site,medium,no
627,994907-72,BithashEx,bithashex.com,"[""BHAX Token""]","[""https://coinmarketcap.com/currencies/bithashex/""]",completed,,"[""BHAX""]","[""BHAX Token""]","[""https://coinmarketcap.com/currencies/bithashex/""]",CoinMarketCap confirms BHAX Token for Bithashex.,https://coinmarketcap.com/currencies/bithashex/,coinmarketcap,high,no
628,994979-41,WhatRocks,whatrocks.co,"[""WhatRocks""]","[""https://www.whatrocks.co/en/about-crypto-for-good""]",completed,,[],[],[],Official FAQ says Rocks are fungible blockchain tokens but no supported public ticker was found on the allowed sources.,https://www.whatrocks.co/en/faq|https://www.whatrocks.co/en/about-crypto-for-good,official_site,medium,yes
629,97943-05,Nova Labs (Telecommunications Service Providers),helium.com,"[""Helium Network"",""Helium Mobile"",""Helium IoT""]","[""https://www.helium.com/token"",""https://www.helium.com/simple"",""https://www.helium.com/token""]",completed,,"[""HNT"",""MOBILE"",""IOT""]","[""Helium"",""Helium Mobile"",""Helium IOT""]","[""https://www.helium.com/token"",""https://coinmarketcap.com/currencies/helium-mobile/"",""https://coinmarketcap.com/currencies/helium-iot/""]",Official Helium pages and CoinMarketCap confirm HNT MOBILE and IOT.,https://www.helium.com/token|https://www.helium.com/simple|https://coinmarketcap.com/currencies/helium-mobile/|https://coinmarketcap.com/currencies/helium-iot/,official_site|coinmarketcap,high,no
630,97959-70,Blockstream,blockstream.com,"[""Liquid Network""]","[""https://help.blockstream.com/hc/en-us/articles/900002016823-What-is-the-Liquid-Network""]",completed,,"[""LBTC""]","[""Liquid Bitcoin""]","[""https://coinmarketcap.com/currencies/liquid-network/""]",Official Blockstream docs and CoinMarketCap confirm Liquid Bitcoin LBTC.,https://help.blockstream.com/hc/en-us/articles/900002016823-What-is-the-Liquid-Network|https://coinmarketcap.com/currencies/liquid-network/,official_site|coinmarketcap,high,no
631,571597-21,AlgoSeas,algoseas.io,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://algoseas.io/,official_site,low,no
632,98050-24,Coinone,coinone.co.kr,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://coinone.co.kr/,official_site,low,no
633,571801-78,PayPaga,paypaga.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://paypaga.com/,official_site,low,no
634,98208-37,Lukka,lukka.tech,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://lukka.tech/,official_site,low,no
635,571368-97,TProtocol,tprotocol.io,"[""TProtocol""]","[""https://tprotocol.io/""]",completed,,"[""WTBT""]","[""TProtocol""]","[""https://coinmarketcap.com/currencies/tprotocol/""]",CoinMarketCap identifies TProtocol as WTBT and describes the tokenized TProtocol project.,https://coinmarketcap.com/currencies/tprotocol/|https://tprotocol.io/,coinmarketcap|official_site,high,no
636,571902-49,Irish Whiskey Collectibles,irishwhiskeycollectibles.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://irishwhiskeycollectibles.com/,official_site,low,no
637,98371-18,Swisscex,swisscex.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://swisscex.com/,official_site,low,no
638,99612-82,Security Axioms,securityaxioms.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://securityaxioms.com/,official_site,low,no
639,571850-20,Erebor Cybernetics,ereborcybernetics.tech,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://ereborcybernetics.tech/,official_site,low,no
640,572177-44,MCG Canada,vuila.ca,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://vuila.ca/,official_site,low,no
641,98605-90,Nous Global Markets,nous.net,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://nous.net/,official_site,low,no
642,98648-47,Instacoins,instacoins.ca,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://instacoins.ca/,official_site,low,no
643,571894-03,OG Music,ogmusic.io,"[""OG Music""]","[""https://ogmusic.io/""]",completed,,[],[],[],"Official OG Music pages describe tokenization for music rights, but no supported ticker was found.",https://ogmusic.io/faq/|https://ogmusic.io/pdf/OGMusic_Lightpaper_ENG.pdf,official_site,low,yes
644,571788-10,20squares,20squares.xyz,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://20squares.xyz/,official_site,low,no
645,571594-69,Orange Crypto,orangecrypto.com,"[""Orange""]","[""https://docs.orangecrypto.com/""]",completed,,"[""ORNJ""]","[""Orange""]","[""https://docs.orangecrypto.com/orange-token/utility""]",Official Orange Crypto docs identify the Orange token ORNJ.,https://docs.orangecrypto.com/|https://docs.orangecrypto.com/orange-token/utility,official_site,high,no
646,571784-41,Defly,defly.app,"[""Defly Wallet""]","[""https://defly.app/""]",completed,,"[""DEFLY""]","[""DEFLY""]","[""https://defly.app/""]",Official Defly pages identify the $DEFLY utility token.,https://defly.app/|https://docs.defly.app/token/staking-and-farming,official_site,high,no
647,571865-68,The Grapes,joingrapes.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://joingrapes.com/,official_site,low,no
648,571111-48,Organisch Affair Agrotech,organicaffair.store,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://organicaffair.store/,official_site,low,no
649,98862-49,CoinPayments,coinpayments.net,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://coinpayments.net/,official_site,low,no
650,99023-77,Payfont,payfont.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://payfont.com/,official_site,low,no
651,99055-45,Celebratix,celebratix.io,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://celebratix.io/,official_site,low,no
652,99085-06,Cyph,cyph.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://cyph.com/,official_site,low,no
653,381938-68,Genesis AI (IT Consulting and Outsourcing),genesisaicorp.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://genesisaicorp.com/,official_site,low,no
654,569295-82,Palremit,palremit.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://palremit.com/,official_site,low,no
655,569371-96,Gevulot,gevulot.com,"[""Gevulot""]","[""https://docs.gevulot.com/gevulot-docs""]",completed,,[],[],[],"Official docs describe Gevulot as a tokenized network with native tokens, but no allowed-source ticker was found.",https://docs.gevulot.com/gevulot-docs|https://docs.gevulot.com/gevulot-docs/firestarter/pricing|https://docs.gevulot.com/gevulot-docs/zkcloud-design/network-actors,official_site,low,yes
656,570028-87,Qubitrium,qubitrium.tech,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://qubitrium.tech/,official_site,low,no
657,95300-74,TrustPlus,trustplus.com,"[""TrustPlus""]","[""http://trustplus.com""]",completed,,"[""TRUST""]","[""TrustPlus""]","[""https://coinmarketcap.com/currencies/trustplus/""]",CoinMarketCap identifies TrustPlus as the TRUST token and links back to trustplus.com.,http://trustplus.com|https://coinmarketcap.com/currencies/trustplus/,official_site|coinmarketcap,high,no
658,95321-44,Spotware,spotware.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://spotware.com/,official_site,low,no
659,95323-60,CoinLinked,coinlinked.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://coinlinked.com/,official_site,low,no
660,570295-18,Turnpike (IT Consulting and Outsourcing),turnpike.tech,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://turnpike.tech/,official_site,low,no
661,570737-53,Viben,vibenqr.com,[],[],completed,2026-04-11T20:00:28+08:00,[],[],[],"No supported token found on official site, CoinGecko, or CoinMarketCap.",[],[],low,no
662,570787-21,Vantient,vantient.io,[],[],completed,2026-04-11T20:00:28+08:00,[],[],[],"No supported token found on official site, CoinGecko, or CoinMarketCap.",[],[],low,no
663,570800-98,Moku,hq.moku.gg,[],[],completed,2026-04-11T20:00:28+08:00,[],[],[],"No supported token found on official site, CoinGecko, or CoinMarketCap.",[],[],low,no
664,570818-98,Forgotten Playland,forgottenplayland.com,"[""Forgotten Playland""]","[""https://forgottenplayland.com""]",completed,2026-04-11T20:00:28+08:00,"[""FP""]","[""Forgotten Playland""]","[""https://coinmarketcap.com/currencies/forgotten-playland/""]",CoinMarketCap lists FP for Forgotten Playland; official site matches the game project.,https://forgottenplayland.com|https://coinmarketcap.com/currencies/forgotten-playland/,official_site|coinmarketcap,high,no
665,663697-18,Gradient (Business/Productivity Software),gradient.network,[],[],completed,2026-04-11T20:00:28+08:00,[],[],[],"No supported token found on official site, CoinGecko, or CoinMarketCap.",[],[],low,no
666,663702-13,vlayer,vlayer.xyz,[],[],completed,2026-04-11T20:00:28+08:00,[],[],[],"No supported token found on official site, CoinGecko, or CoinMarketCap.",[],[],low,no
667,663754-06,Noves,noves.fi,[],[],completed,2026-04-11T20:00:28+08:00,[],[],[],"No supported token found on official site, CoinGecko, or CoinMarketCap.",[],[],low,no
668,663756-04,Sphinx (Financial Software),sphx.io,[],[],completed,2026-04-11T20:00:28+08:00,[],[],[],"No supported token found on official site, CoinGecko, or CoinMarketCap.",[],[],low,no
669,663758-92,Metafyed,metafyed.com,[],[],completed,2026-04-11T20:00:28+08:00,[],[],[],"No supported token found on official site, CoinGecko, or CoinMarketCap.",[],[],low,no
670,663831-82,Pod.Network,pod.network,[],[],completed,2026-04-11T20:00:28+08:00,[],[],[],"No supported token found on official site, CoinGecko, or CoinMarketCap.",[],[],low,no
